상품명,별점,리뷰 제목,리뷰 내용,카테고리1,카테고리2
"셀트리온 이너랩 액티브 활력 비타민B 콤플렉스 30g, 60정, 1개",5,비타민B + 엽산까지!!!!,"와... 요즘 날씨가 급 추워져서 그런가..
진짜 아침에 일어나기도 힘들고 머리도 아프고
정신차리는것도 꽤나 힘이 들더라구요

최근 체중조절에다 감기도 오고 야근이 잦아져
컨디션이 정말 말이 아니었거든요..

며칠 지나면 괜찮겠지 했는데 2주가 지나도 그대로라
이대로 살다간 아무것도 못하겠다 싶어서
활력에 좋은 보조제 찾아보니
비타민B 콤플렉스가 좋다고 하더라구요?

저는 이것저것 여러가지 영양제나 보조제 챙겨먹는건
성격상 못하다보니 뭐든 한번에 해결되는걸 좋아하는편이에요

셀트리온꺼는 비타민B군 8종이 다 들어있어서
B는 이거 하나면 되겠다 싶더라구요
입안에 이물감이 남는것도 좋아하지 않는 편인데,
많은 비타민B들이 씹어서 먹는거라서 꺼려졌는데
딱 이건 물에 삼켜먹는거라 바로 주문했어요

내 몸에 필요한만큼만 남기고 축적되지 않아서
알아서 배출되니 마음놓고 매일 먹어주고 있어요
아직 일주일정도 되어 엄청 큰 차이를 느끼는건 아니지만
확실히 먹기 전보다는 뭔가 몸이 가뿐해진게 느껴져요
특히 기분나쁜 두통이 사라져서 그것부터 기분좋네요^^

체력관리 잘해서 임신 준비도 앞두고 있는데
딱 비타민B에 엽산까지 100% 채워지는거라니,
앞으로 이걸로 쭉 먹어주면 되겠어요~

하루 한알 먹어주면 되는데 목넘김도 불편함이 없어요
두달분 가격이 이정도면 충분히 메리트있다고 봅니다!",식품,곤약/방탄커피 외
"지피니 원 스토브 캠핑 화로대 + 가방 세트, 대형(36 x 37.8 cm), 1세트",5,튼튼하고 오래 쓸 화로대 ♡,"캠핑 좋아하는 가족이라 화로대는 필수중에 필수죠 ㅎㅎ
근데 은근 화로대는 몇번 쓰면 더는 못쓸 정도로
잿가루 붙고 지저분해지고 금방 녹까지 슬어서
안그래도 쓸만한 화로대 찾는 중이었어요~

캠핑박람회 갔다가 마음에 딱 드는게 없어서 그냥 왔었거든요
화로대도 이제 3번 쓰다 바꾼거라 이번꺼는 이왕이면
튼튼하면서 오래 쓸 수 있는걸로 장만하려고 했었거든요

우선, 지피니꺼는 원통이라서 쓰임새가 참 좋아요
어떤 방향에서 봐도 다 똑같아서 둘러앉기 딱이네요
게다가 타공창에도 기둥이나 막힘이 없어서
안전하게 불멍하기에도 아주 좋겠다 싶어요

위로도 타공창이 있고, 아래로도 타공창이 있어서
위아래로 공기 순환이 되니 화력도 아주 좋겠어요

매번 접이식으로 쓰는 높이 낮은 화로대 쓰다가
지피니 원 스토브 보니 생각보다 크기도 크고
높이도 높아서 캠핑의자 앉아서 사용하기
아주 편리하겠다 싶네요~
36cm 대형 사이즈라서 2인캠퍼는 물론, 다인 캠퍼한테도
이거 하나면 충분해요!

보관시나 이동시에는 부피 반으로 줄일 수 있고
전용 가방도 있어서 참 마음에 들어요
조립할때 장갑 착용하라고 되어 있어서
혹시나 너무 날카롭거나 거칠면 어쩌나 걱정했었는데,
직접 만져보니 전혀 거칠거나 날카롭지 않더라구요
괜한 걱정이었다 싶었어요 ㅎㅎ
그래도 혹시 몰라 목장갑 하나 같이 넣어뒀어요

조립할때, 해체하고 보관할때 타공망(B)만
뒤집어주면 되는거라서 조립, 보관도 너무 간단해요

다행히 집에 있는 그리들이랑 아주 맞춘듯이
사이즈가 딱 맞아서 기분이 아주 좋네요 ^^
그리들 뿐만 아니라 철판 올려 BBQ 파티해도 되겠어요
바베큐파티 끝나고나면 장작태우면서 불멍까지~
아주 다용도로 사용 가능해서 기대돼요 ㅎㅎ

곧 예약해놓은 캠핑 다녀와서 후기 추가할게요♡

쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",스포츠/레저,캠핑전문관
"클라뷰 필 오프 글로우 마스크 70ml, 1개, 1개입",5,반짝 반짝 내 얼굴 ♡,"날씨가 급격히 쌀쌀해져서 피부가 아주 말썽이네요
거칠거칠 각질도 엄청 올라오고 화장도 안먹고
바쁜 아침마다 아주 스트레스가 이만저만이 아니었어요

그러다가 바르는 마스크팩을 알게돼 바로 주문해봤어요
배송오자마자 신나서 바로 뜯어보니
겉에 상자도 예쁘지만 본품 케이스가 진짜 예쁘네요~
예쁜 핑크핑크컬러에 한손에 쏙 들어오는 그립감!

세수하고 바로 사용해봤는데, 사용 방법도 너무 간단해요
씻고나서 물기 닦아내고 이마, 볼, 코, 턱, 인중까지
일반 마스크팩 올리는 부위에 맞춰 발라주면 끝이에요

처음에 짜냈을땐 하얀색에 크림같은 느낌이라서
이게 진짜 마스크팩이 되는거 맞나 싶었거든요?
바르고나서 30분정도 지나서 거울을 보니
투명한 유리막 씌운듯 반짝이는 얼굴!
턱아래부분부터 살짝씩 문질러 올려주니
신기하게도 팩만 깔끔하게 떨어지네요
그냥 마스크팩처럼 통으로 쓱 한번에 떨어져요

끈적함이 남는것도 아닌데 피부가 촉촉해져서
따로 스킨케어 하지 않았는데도 너무 좋네요
오히려 과하게 유분기 남는게 아니라서
피부가 보송보송하면서도 촉촉! 완전 내스타일 ㅎㅎ

저녁에 팩하고나면 다음날까지 피부가 촉촉해요
거칠게 올라와있던 각질도 어디갔나 매끈해져서
다음날 화장도 너무 잘먹고 기분 좋네요

매일 사용하기보다는 일주일에 1-2회 사용하라고 해서
거칠어지려고 하면 다시 해야지 싶었는데
일주일 지났는데도 아직 피부가 매끈하네요~
오랜만에 정말 마음에 드는 제품 만나서 기분 좋아요!!",뷰티,스킨케어
"곰곰 신선한 우유, 2.3L, 1개",5,가성비 좋은 속편한 우유~,"요즘 우유 가격 완전 사악하잖아요?
마트갔다가 우유 못사고 돌아온적이 한두번이 아니네요

그나마 가격 저렴한 브랜드없는 곳에서는
매번 품절이라 보기도 힘들더라구요 ㅎㅎ

그러다가 이런 애타는 내 마음을 알았는지,
쿠팡에서 로켓프레시 할인쿠폰을 보내주셨네요? ^^

계란을 살까, 양배추를 살까, 우유를 살까
살짝 고민하다가 신랑한테 물으니 역시 우유!!
(요리하는 사람과 먹는 사람의 차이 ㅋㅋ)

우유중에서도 곰곰 신선한 우유는 용량도 대용량인데
가격은 타우유에 비해 완전 착한거 아시죠?
가격이 너무 착해 맛도 그냥 그러면 어쩌나 하다가
이전에 주문해서 마셔보니 전 차이점 잘 모르겠더라구요~

솔직히 우유를 단독으로 마시기보다는
커피라떼, 진저라떼, 크림파스타, 딸기라떼 등등
여기저기 활용해서 마시다보니 더 모르겠는지도 몰라요 ㅎ

우유가 좀 맑은 느낌이 들기는 하지만,
마셔보면 그리 큰 차이 못느껴요~

집에 우유 좋아하는 사람 있다면
괜히 비싼거 사기보다는 가성비 따져서
곰곰 신선한 우유 드시는거 추천드려요 ^^",식품,유제품/아이스크림
"블루크로스 큐티클 리무버, 177ml, 1개",5,1분만에 큐티클이 말끔히 제거돼요,"몇년간 네일샵 다니다가 집에서 셀프로 케어하기 시작한지
얼마되지 않았어요~

혼자서 네일케어 하려니 은근 이것저것 많이 필요하네요..

특히 지저분하고 거칠거리는 큐티클은
셀프로 케어하기 참 어렵다고 생각했거든요

샵에서 큐티클 제거 해줄때 발라줬던거 생각해보니
큐티클 연화제 사용했던게 기억나서
알아보고 가장 많이 쓰는 블루크로스로 샀어요

우선, 타 쇼핑몰 다 합쳐서 쿠팡이 제일 싸고
배송도 제일 빠르니 진짜 최고네요 ㅎㅎ

어떤 용량을 살까 잠시 고민했었는데,
한달에 한번정도 쓸 생각하니 굳이 클 필요는
없겠다 싶어서 177ml짜리로 골랐어요

충분히 몇년동안은 잘 쓰겠다 싶네요 ^^

뾰족통을 따로 사지 않아서
필요하면 애기 물약통에 넣어 써야지 싶었는데
캡을 딸깍 들어올리면 좁은 입구로 나오는 구조라서
뾰족통 있으면 편하겠지만 없어도 되더라구요

오늘 셀프로 처음 사용해보니
확실히 큐티클이 금방 녹아 제거하기가 쉬워요
아직 자극이 느껴지거나 안좋은건 못느끼겠네요
큐티클라인에 도포해두고 1분만있어도 슥슥 밀려요
따로 끊어내지않아도 휴지로도 슥 닦이네요

오늘은 네일에만 사용해봤는데,
내일은 시간내서 패디에도 사용해보려구요 ^^
가성비 최고 큐티클 리무버에요~",뷰티,네일
"셀트리온 이너랩 100억 생유산균 프로바이오틱스 플러스 60일, 1개, 60캡슐",5,내 몸에 맞는 유산균이 중요해요!,"이제 유산균은 매일 먹어야 하는 필수영양제가 됐어요
그러다보니 가격대도 무시 못하겠고
거기에 더 무시못하는건 얼마나 내 몸에 잘 맞느냐!!

아무리 가격이 좋고 유명하다해도
내 몸에 잘 안받으면 속도 안좋고 거부감 들더라구요

그래서 가루로 된 유산균도 먹어보고
캡슐형으로도 먹어보고 했는데,
결론은 가루든 캡슐이든 나랑 잘 맞는걸 찾아야 하는거네요

얼마전부터 셀트리온껄로 먹어보기 시작한 뒤로는
거부감도 없고 화장실도 정말 편하게 잘 가고 있어요

평소 위랑 장이 워낙 민감한 편이라서
화장실 잘 못가면 종일 속이 더부룩하고
배가 빵빵한 느낌에 너무 불쾌했거든요

지인과 얘기 나누던 중에 셀트리온꺼 추천해줘서
먹기 시작하니 저한테 정말 잘 맞는다는 생각 들만큼
몸이 정말 가벼워진 기분이에요~

가루형은 특히 입안에 남는 맛이 싫었는데,
아무래도 캡슐형이다보니 입안에 남는것도 없고
깔끔하게 넘어가니 먹는것부터 편하네요

아침 일어나서 물 한잔 마시면서 같이 공복에 먹는데
집에서 나서기 전에 매일 아침 개운하고 부드럽게
화장실 다녀오니 가뿐하고 시원하게 시작하는 기분이에요
이래서 유산균은 꾸준히 먹어주는게 좋은가봐요^^
이번에도 두달분 잘 먹고 떨어지기전에 또 주문할게요~",식품,곤약/방탄커피 외
"쫀슐랭 쫀징어 오리지널 맥주 안주 울산 쫀드기 튀김, 8개, 50g",5,"쫀득쫀득 간식으로, 안주로 짱짱!!","이전에 tv에서 쫀드기 나올때부터 제발 먹고 싶다고 신랑이 노래를 불렀더랬는데...
마트 갔다가 사온 쫀드기는 심심하고 푸석하고 진짜 노맛이더라구요?
그래서 이런걸 왜 먹어 싶었는데, 이번에 전주로 여행가려다가 간식거리 좀 주문하자 싶어서 찾아보다가 우연히 쫀징어가 보이더라구요.
일반 쫀드기가 아니라 오징어맛이라니, 평소 오징어 좋아하는 우리 부부한테 딱이다 싶어 한번 먹어나 보자 하고 주문했어요

역시 쿠팡 로켓배송은 진짜 짱이에요 ㅋㅋ
오후에 주문했는데 새벽에 배송돼서 아침 출발길에 바로 가지고 떠났어요~

8봉지들이라서 양이 생각보다 꽤 되니 가는길에도 먹고 여행지 숙소에서 2차 술안주로도 먹었는데
안주꺼리중에 제일 인기 폭발이었어요!

가는길 차 안에서는 전자레인지에 데우지 못해서
그냥 튿어서 먹었는데 살짝 딱딱한 감은 있었지만
일반 마른 오징어에 비하면 쫀득한 식감이에요~

오리지널인데 생각보다 매콤한맛이 꽤 있더라구요
일반적으로 심심한 맛이 아니면서 매운거 좋아하는 우리 부부는
입맛에 아주 딱이었어요!
먹다보니 한봉지도 양이 꽤 되서 아쉬움없이 딱 맛났어요!

숙소에서 전자레인지가 있어서 15초 돌려서 먹었더니
그냥 먹을때랑 식감이 완전 또 다르더라구요?
훨씬 말랑말랑 하몆서 통통한 식감도 들고
따뜻해져서 그런지 매콤 짭짤함이 조금 더 중화되서
먹기 더욱 좋았어요 ㅎㅎ

이거 진짜 맛있다면서 숙소에서 2봉지 더 먹고 왔네요
오늘 스모키바베큐맛 추가 구매하려구요~
쫀득쫀득 오징어맛 나는 쫀드기 넘 맛나요 ^^",식품,과자/초콜릿/시리얼
"플라이밀 고구마 쉐이크, 1개, 315g",5,간단하고 든든한 한끼 대용~,"은근 아침 챙겨먹는거 귀찮고 번거로운데,
건강이나 체중관리 잘하려면 아침식사 필수더라구요

야채샐러드, 닭가슴살, 삶은계란 등등 여러식단으로 먹어봤지만
이것마저도 귀차니즘.. ^^;

그러던 중 플라이밀을 알게됐고 한포씩 물만 타마시면 된다니
바쁘고 정신없는 아침에 더욱 딱이다 싶었어요

요즘 우유값, 두유값 다 오른거 아시죠?
그런 면에서 물만 타면 되니 정말 좋네요~
물만 적정선 맞춰 타주고 쉐킷쉐킷 몇번만 흔들어주면
금방 단백질 쉐이크 한잔이 만들어져요

가루만 들어있는게 아니라 단백질 밀크칩에
자색고구마 초코볼, 오트 크런치볼이 들어있어서
씹는 운동까지 하게됩니다
마시기만 하는것보다 훨씬 포만감들고 소화도 잘되는것 같네요~

큰통에 들어있는것도 먹어봤는데,
역시 간편함은 개별 한끼 파우치가 짱이네요 ㅎㅎ

달달하면서 구수하고 부드러운 고구마라떼 맛이라
단백질 특유의 비릿함 걱정 1도 없이 맛나게 먹고 있어요
플라이밀 단백질 쉐이크는 모든 맛 다 믿고 먹네요^^
종류도 다양해서 질릴틈이 없어요~♡",결혼준비,웨딩케어
"에이플러스 랩 블랙빈 탈모 샴푸 허브향, 1개, 480ml",5,두피가 아주 개운해집니다 ^^,"에이플러스랩 탈모샴푸 써보고 아주 잘맞아 재주문했답니다~
처음엔 신랑 머리카락이 바닥에 너무 많이 빠져
문제있다 싶어서 샴푸 알아보다가 사게 된거였어요

신랑만 이거 쓰다가 저도 쓰던 다른 샴푸 다 쓴 찰나,
환절기 시작되니 두피 각질이 엄청 일어나더라구요
낮에 머리 감고 오후만 되면 커다란 두피 각질이 여기저기..
건조해져서 그런지 나도 모르게 두피를 긁고 있고
저녁이 되면 어깨위에 각질이 떨어져있기 까지.

진짜 왜 이러나 싶어서 나는 탈모는 아닌데
우선 샴푸 쓰던거 다 썼으니 신랑꺼 쓰고 있어야지 싶어서
에이플러스랩 샴푸를 처음 써봤어요

두피에 샴푸에 닿자마자 이렇게 시원한 기분은 처음!!!
이게 참 신기한게 엄청 시원한 쿨링감에 비해서
막 싸~한 자극이 느껴지는건 아니라서 그런지
두피는 편안하면서 온도만 낮아지는 기분이랄까..

근데 진짜 신기했던건 한번 써봤는데도
그날부터 바로 두피각질이 사라졌다는거...!!
아니 이거 뭐야 싶어서 다시 살펴보니
탈모 완화 뿐만 아니라 두피랑 모발관리에도 좋더라구요?

그러고 보니 신랑 머리카락 떨어진것도
눈에 띄게 줄어들었었더라구요 ㅎㅎ
환절기 두피각질로 스트레스 받다가 한방에 해결하고
당장 재구매하러 들어왔지 뭐에요~

한번 펌핑으로도 단발 좀 넘는 헤어 커버 충분히 가능하고
거품도 오밀조밀 잘나서 세정력도 아주 마음에 들어요
탈모 미리 예방도 하고 두피 각질도 잡고
땡큐땡큐 ^^",생활용품,헤어
"바른생활 좋은칫솔 탄력모 5 + 5, 10개입, 2개",5,사용부터 보관까지 센스있는 칫솔 ♡,"매번 분노의 양치질하는 신랑 덕분에
칫솔 5개들이 사두면 제가 1개 쓸 때 신랑이 4개 써요. ^^

칫솔 자주 사놔야 하다보니 대용량이 낫겠더라구요
즐거운쇼핑 다잇소랑 모던한집 두군데 다 가봐도
칫솔이 마음에 안들게 생겼거나 비싸게 느껴져서
쿠팡에서 찾아보니 가성비 좋은 대용량이 있더라구요?

10개짜리 2세트에 5천원대면 훨씬 이득인듯 ㅎㅎ
분홍, 주황, 보라, 연두, 하늘색이 두개씩 들어있고
칫솔 헤드가 2.5cm로 작아서 입안 작은 분들도 문제없겠어요~
초등생 아이들도 충분히 사용가능한 크기에요

칫솔모가 W 모양이라 평평한 칫솔모보다
좀 더 구석구석 닦이는 느낌이네요
엄지 손가락으로 받쳐지는 그립감이 양치질하기 편하고
고무고무한 재질도 느낌이 좋아요

솔직히 막 파스텔톤 예쁜 칫솔로 사고 싶었는데
자주 바꿔줘야하니 가성비 따져서 바른생활껄로 샀거든요
근데 직접 보니 색상도 연하니 무난무난하고
칫솔모도 뭐하나 삐쩍 튀어나온것도 없고
과하게 빳빳하거나 너무 부드럽지 않아서
양치질하기 아주 무난하다고 생각됩니다 ^^

가장 마음에 드는건,
커다란 대용량 크기 그대로 보관하지 않아도 되게끔
낱개로 잘라서 보관이 가능하다는거에요
이런 센스는 과하게 감사합니다~
그리고 칫솔 빼낼때도 아주 깔끔하게 쏙 빠져서
그것도 참 마음에 들어요 ㅎㅎ
은근 새 칫솔 뺄 때 점선모양 뚫는거 진짜 안돼서
잡아 뜯고 찢은적 많은데 이건 아주 깔끔!!
할인할때 미리밀 쟁여두세요~~",생활용품,구강/면도
